UncompMagX;UncompMagY;UncompMagZ;UncompAccX;UncompAccY;UncompAccZ;UncompGyroX;UncompGyroY;UncompGyroZ;Temperature;Pressure
-00,091;+00,154;+00,052;-04,8970;-02,4430;-06,6980;+00,392517;-00,322673;+01,361804;+031,90;+101,18
-00,089;+00,157;+00,054;-05,0410;-02,2790;-05,6480;+00,113573;-00,276120;+01,279332;+031,90;+101,17
-00,087;+00,159;+00,054;-05,3040;-02,3160;-06,3350;-00,009380;-00,297941;+01,182276;+031,90;+101,17
-00,084;+00,159;+00,054;-05,5770;-02,5280;-08,1020;-00,096147;-00,167968;+01,063246;+031,90;+101,17
-00,083;+00,161;+00,053;-05,6960;-02,3150;-10,7570;-00,039556;+00,128066;+00,897374;+031,90;+101,17
-00,082;+00,162;+00,056;-06,6850;-02,2560;-12,5900;+00,133372;+00,687443;+00,684631;+031,90;+101,17
-00,081;+00,165;+00,054;-05,2030;-02,8500;-09,8090;+00,203291;+01,334078;+00,456158;+031,90;+101,16
-00,083;+00,163;+00,053;-02,3970;-02,9210;-05,3230;+00,205528;+01,648565;+00,242886;+031,90;+101,17
-00,084;+00,164;+00,049;-01,3450;-02,3810;-02,5700;+00,185771;+01,714517;+00,028427;+031,90;+101,17
-00,088;+00,167;+00,048;-01,3130;-02,1710;-03,2340;+00,201316;+01,728082;-00,134423;+031,90;+101,16
-00,090;+00,167;+00,046;-03,3030;-02,1880;-07,8750;+00,299583;+01,919652;-00,359763;+031,90;+101,17
-00,094;+00,163;+00,042;-05,1880;-01,4570;-09,9700;+00,451450;+02,467983;-00,703480;+031,90;+101,16
-00,098;+00,167;+00,037;-03,9060;-00,1230;-07,2560;+00,444306;+02,932514;-00,853066;+031,90;+101,19
-00,105;+00,163;+00,034;-02,7250;+02,4970;-03,8550;+00,403894;+03,127831;-00,759839;+031,90;+101,16
-00,109;+00,164;+00,029;-01,7960;+04,5210;-01,9220;+00,492703;+03,113484;-00,512876;+031,90;+101,16
-00,114;+00,163;+00,025;-01,5560;+05,0620;-02,0120;+00,648880;+03,076235;-00,178592;+031,90;+101,17
-00,118;+00,165;+00,017;-02,0730;+04,1330;-03,0740;+00,828820;+03,132495;+00,104786;+031,90;+101,17
-00,122;+00,168;+00,011;-02,3910;+02,4970;-03,4720;+00,918806;+03,281764;+00,300504;+031,90;+101,16
-00,123;+00,166;+00,006;-02,2030;+01,2740;-02,5840;+00,946584;+03,440803;+00,396274;+031,90;+101,16
-00,127;+00,169;-00,003;-02,1540;+00,5560;-01,8300;+01,018778;+03,521494;+00,417110;+031,90;+101,17
-00,129;+00,173;-00,009;-02,0110;-00,3420;-01,2880;+01,108731;+03,561066;+00,343526;+031,90;+101,16
-00,133;+00,173;-00,016;-01,9620;-01,2600;-01,0570;+01,184514;+03,570890;+00,192730;+031,90;+101,17
-00,135;+00,175;-00,023;-01,8320;-01,9180;-00,9790;+01,220215;+03,557353;-00,015048;+031,90;+101,16
-00,136;+00,174;-00,033;-02,0080;-01,7330;-01,3770;+01,275118;+03,541067;-00,258093;+031,90;+101,17
-00,140;+00,175;-00,040;-02,3570;-01,5900;-02,3890;+01,364250;+03,558475;-00,508062;+031,90;+101,17
-00,143;+00,174;-00,049;-03,2050;-01,7370;-03,8670;+01,436216;+03,658525;-00,778101;+031,90;+101,17
-00,144;+00,174;-00,056;-03,7300;-01,1810;-04,6140;+01,484442;+03,797737;-01,079336;+031,90;+101,17
-00,150;+00,173;-00,067;-03,8440;+00,0530;-04,7350;+01,466497;+03,927231;-01,313892;+031,90;+101,17
-00,152;+00,170;-00,074;-03,8060;+01,6430;-04,9400;+01,399840;+04,011648;-01,423751;+031,90;+101,17
-00,156;+00,166;-00,083;-03,8130;+03,7900;-05,0700;+01,358978;+04,066948;-01,419428;+031,90;+101,16
-00,158;+00,168;-00,094;-03,9930;+05,8260;-05,4700;+01,376665;+04,098467;-01,278192;+031,90;+101,17
-00,161;+00,164;-00,105;-04,6570;+07,0080;-06,2800;+01,384096;+04,144099;-01,030885;+031,90;+101,17
-00,161;+00,162;-00,113;-05,2190;+07,7240;-06,8080;+01,330066;+04,206242;-00,725597;+031,90;+101,17
-00,162;+00,160;-00,124;-05,6060;+07,8900;-06,8840;+01,187267;+04,230384;-00,363167;+031,90;+101,17
-00,160;+00,160;-00,133;-06,3020;+07,2050;-08,0650;+01,017664;+04,166886;-00,012091;+031,90;+101,17
-00,157;+00,157;-00,144;-07,7550;+05,1220;-11,1290;+00,890666;+04,145251;+00,207314;+031,90;+101,17
-00,156;+00,162;-00,153;-09,4550;+02,3210;-14,0200;+00,805172;+04,265718;+00,199537;+031,90;+101,19
-00,152;+00,159;-00,163;-10,3960;-00,6850;-14,4480;+00,694355;+04,417148;-00,036518;+031,90;+101,16
-00,150;+00,159;-00,169;-10,8240;-02,8410;-13,3540;+00,564475;+04,445385;-00,449635;+031,90;+101,17
-00,147;+00,156;-00,180;-11,8810;-03,4910;-12,6100;+00,455048;+04,363170;-00,951188;+031,90;+101,17
-00,146;+00,155;-00,186;-12,5890;-02,5390;-11,7640;+00,364645;+04,234103;-01,422079;+031,90;+101,16
-00,143;+00,151;-00,195;-13,4350;-01,3680;-10,7440;+00,252075;+04,015815;-01,761866;+031,90;+101,16
-00,142;+00,150;-00,203;-14,5570;+00,4080;-09,7340;+00,089342;+03,750799;-01,966832;+031,90;+101,17
-00,141;+00,145;-00,207;-15,6130;+02,4700;-08,6460;-00,047221;+03,396948;-02,010929;+031,90;+101,16
-00,141;+00,143;-00,210;-16,4220;+03,4230;-08,2620;-00,235309;+02,918045;-01,848503;+031,90;+101,16
-00,139;+00,138;-00,216;-17,0130;+03,0040;-07,9530;-00,438039;+02,415025;-01,585789;+031,90;+101,17
-00,140;+00,138;-00,220;-16,6600;+02,2500;-06,5320;-00,524808;+01,849453;-01,277662;+031,90;+101,17
-00,139;+00,138;-00,219;-17,3600;+02,6240;-05,2840;-00,422092;+01,343961;-00,944466;+031,90;+101,17
-00,139;+00,137;-00,221;-17,8580;+02,4620;-02,7830;-00,159161;+00,807448;-00,611685;+031,90;+101,16
-00,138;+00,133;-00,222;-17,0870;+01,4270;-00,8270;-00,052474;+00,209210;-00,189978;+031,90;+101,16
-00,140;+00,134;-00,222;-16,7550;+00,8580;-01,2150;-00,008226;-00,420526;+00,188450;+031,90;+101,17
-00,138;+00,135;-00,220;-15,6850;+00,5410;-01,9210;+00,071826;-00,948164;+00,497455;+031,90;+101,17
-00,140;+00,135;-00,221;+01,0300;-00,4690;-02,4100;+00,129492;-01,069610;+00,432757;+031,90;+101,17
-00,142;+00,136;-00,216;+13,2670;-03,8360;-20,2660;-00,457787;-01,715619;+00,889035;+031,90;+101,17
-00,144;+00,137;-00,215;+34,6450;-05,3170;-03,1660;+00,438004;-04,424687;+00,555576;+031,90;+101,16
-00,149;+00,138;-00,208;-19,5920;-09,0160;+04,9100;-00,204962;-05,332000;+00,133990;+031,90;+101,17
-00,154;+00,139;-00,199;-21,3170;+01,3420;-19,1890;-01,004422;-03,938432;-00,041442;+031,90;+101,17
-00,157;+00,136;-00,187;-10,4900;+10,2380;-33,5820;-00,458758;-03,056487;-00,164759;+031,90;+101,20
-00,159;+00,139;-00,185;-03,9810;+12,7240;-12,8920;-00,176714;-02,762761;+00,518442;+031,90;+101,17
-00,160;+00,141;-00,178;-01,7100;+07,5030;-09,4250;+00,291310;-02,797803;+00,766163;+031,90;+101,17
-00,162;+00,144;-00,173;-02,4560;-01,8360;-08,3680;+00,589497;-02,797370;+00,711601;+031,90;+101,17
-00,164;+00,143;-00,170;-04,1840;-08,3110;-07,5350;+00,182768;-02,871935;+00,664062;+031,90;+101,17
-00,165;+00,145;-00,165;-04,9960;-11,5850;-06,1620;-00,127472;-02,898537;+00,297091;+031,90;+101,18
-00,167;+00,143;-00,158;-04,9420;-10,4610;-06,7970;-00,618552;-02,848437;+00,008103;+031,90;+101,17
-00,167;+00,146;-00,152;-00,3660;-14,2350;-18,1040;-02,623115;-02,811312;+00,200298;+031,90;+101,17
-00,169;+00,147;-00,140;-17,3470;-03,2760;-21,5510;-02,630891;-01,855268;+00,131469;+031,90;+101,16
-00,169;+00,150;-00,139;-07,9930;+11,1470;-14,6940;-02,578572;-00,807588;+00,430047;+031,90;+101,17
-00,167;+00,150;-00,128;-08,1520;+14,1330;-25,2230;-00,554657;-01,330787;+00,150527;+031,90;+101,17
-00,169;+00,152;-00,128;-04,1940;-04,6750;-09,1850;-00,219547;-00,845122;-00,045974;+031,90;+101,17
-00,171;+00,151;-00,127;-04,4990;+03,7990;-12,1340;+00,052203;-00,989286;+00,151001;+031,90;+101,18
-00,169;+00,151;-00,125;-03,2430;+01,1300;-09,5990;+00,060268;-00,966025;-00,030135;+031,90;+101,17
-00,170;+00,151;-00,120;-04,8220;+01,2820;-10,3890;+00,025960;-00,757280;+00,007258;+031,90;+101,17
-00,170;+00,151;-00,121;-02,6470;+00,4220;-08,8910;+00,067928;-00,797758;-00,012551;+031,90;+101,17
-00,169;+00,151;-00,122;-04,0690;+00,4660;-09,4240;+00,080732;-00,746557;+00,014951;+031,90;+101,17
-00,170;+00,153;-00,120;-04,1750;+00,3680;-09,2740;+00,072995;-00,678764;+00,023912;+031,90;+101,17
-00,171;+00,152;-00,119;-04,3620;+00,2690;-09,4450;+00,053197;-00,583992;+00,035889;+031,90;+101,17
-00,171;+00,152;-00,115;-04,1070;+00,1590;-09,2640;+00,017326;-00,539738;+00,050852;+031,90;+101,17
-00,169;+00,152;-00,115;-03,9980;+00,3220;-09,1050;+00,007487;-00,498298;+00,069560;+031,90;+101,17
-00,170;+00,152;-00,116;-04,7030;+00,4320;-09,4120;-00,022901;-00,366868;+00,084018;+031,90;+101,17
-00,170;+00,152;-00,114;-04,1780;+00,6500;-09,0530;-00,036412;-00,258227;+00,077921;+031,90;+101,16
-00,170;+00,153;-00,114;-04,0500;+00,5720;-09,1800;-00,048969;-00,183417;+00,081279;+031,90;+101,17
-00,170;+00,150;-00,113;-04,2980;+00,5270;-09,1050;-00,101754;-00,105185;+00,082209;+031,90;+101,17
-00,169;+00,150;-00,115;-03,8680;+00,6800;-08,8240;-00,105882;-00,057848;+00,072097;+031,90;+101,16
-00,169;+00,151;-00,111;-04,0520;+00,4920;-09,2230;-00,144626;-00,020009;+00,080420;+031,90;+101,19
-00,167;+00,153;-00,112;-04,2380;+00,7010;-08,9970;-00,201035;+00,062196;+00,081378;+031,90;+101,17
-00,169;+00,152;-00,111;-04,0530;+00,6160;-08,8040;-00,218634;+00,140275;+00,071817;+031,90;+101,17
-00,170;+00,154;-00,112;-03,6010;+00,3260;-08,6960;-00,186423;+00,133692;+00,064943;+031,90;+101,17
-00,169;+00,152;-00,111;-03,4650;+00,3280;-08,5100;-00,142565;+00,088446;+00,070480;+031,90;+101,17
-00,169;+00,156;-00,110;-03,2800;+00,4840;-08,4770;-00,083778;-00,003330;+00,056174;+031,90;+101,17
-00,170;+00,154;-00,111;-03,7260;+00,6120;-08,7030;-00,053834;-00,042978;+00,052505;+031,90;+101,19
-00,169;+00,155;-00,111;-03,6400;+00,9470;-08,4280;-00,018165;-00,035343;+00,041640;+031,90;+101,17
-00,169;+00,153;-00,111;-03,7410;+01,3260;-08,4280;+00,052027;-00,024137;-00,008391;+031,90;+101,17
-00,169;+00,157;-00,112;-03,8140;+00,4130;-09,0060;+00,062282;-00,041528;-00,020785;+031,90;+101,17
-00,169;+00,155;-00,109;-03,6720;+00,5130;-08,8610;+00,027169;-00,042272;+00,004582;+031,90;+101,17
-00,168;+00,158;-00,112;-03,8010;+00,7800;-08,6380;+00,040716;-00,048188;+00,007869;+031,90;+101,16
-00,169;+00,154;-00,112;-03,8400;+00,8810;-08,6840;+00,082021;-00,037404;-00,017700;+031,90;+101,17
-00,169;+00,158;-00,110;-03,6970;+00,5540;-08,7310;+00,104905;-00,044044;-00,027833;+031,90;+101,16
-00,169;+00,154;-00,110;-03,8750;+00,5960;-08,7340;+00,126452;-00,066715;-00,027391;+031,90;+101,16
-00,169;+00,154;-00,112;-03,7650;+00,6130;-08,6590;+00,164381;-00,077357;-00,038201;+031,90;+101,16
-00,169;+00,153;-00,113;-03,8630;+00,5460;-08,8880;+00,169996;-00,089537;-00,047140;+031,90;+101,16
-00,170;+00,154;-00,113;-03,8360;+00,5950;-08,7400;+00,161184;-00,072189;-00,048951;+031,90;+101,17
-00,168;+00,151;-00,111;-03,7930;+00,6570;-08,5510;+00,185336;-00,064804;-00,064212;+031,90;+101,17
-00,169;+00,156;-00,113;-03,8130;+00,6490;-08,6540;+00,203424;-00,068005;-00,086026;+031,90;+101,17
-00,168;+00,155;-00,112;-03,8170;+00,5680;-08,6140;+00,219774;-00,065903;-00,095888;+031,90;+101,19
-00,170;+00,151;-00,112;-03,7440;+00,5160;-08,6940;+00,242943;-00,072796;-00,112831;+031,90;+101,17
-00,170;+00,151;-00,113;-03,8300;+00,2330;-08,8840;+00,235030;-00,099237;-00,108344;+031,90;+101,17
-00,169;+00,154;-00,111;-03,7750;+00,5270;-08,7140;+00,228386;-00,103945;-00,103151;+031,90;+101,16
-00,170;+00,153;-00,114;-03,7990;+00,4720;-08,8240;+00,219394;-00,107923;-00,103475;+031,90;+101,17
-00,170;+00,153;-00,115;-03,8220;+00,2110;-08,9360;+00,194338;-00,129001;-00,095032;+031,90;+101,17
-00,171;+00,151;-00,112;-03,9280;+00,3450;-08,8030;+00,170834;-00,148007;-00,079248;+031,90;+101,17
-00,172;+00,150;-00,114;-03,7820;+00,3800;-08,5800;+00,163291;-00,157862;-00,085077;+031,90;+101,17
-00,170;+00,152;-00,111;-03,7510;+00,4050;-08,5600;+00,158559;-00,176299;-00,101057;+031,90;+101,17
-00,171;+00,152;-00,114;-04,0160;+00,2330;-08,7380;+00,148387;-00,202018;-00,105882;+031,90;+101,19
-00,172;+00,151;-00,112;-03,8750;+00,0320;-08,6120;+00,126128;-00,233416;-00,099261;+031,90;+101,18
-00,171;+00,152;-00,113;-04,0790;+00,1580;-08,6470;+00,099871;-00,260060;-00,088544;+031,90;+101,16
-00,171;+00,150;-00,112;-04,1110;+00,2320;-08,7390;+00,014179;-00,259995;-00,084617;+031,90;+101,17
-00,170;+00,153;-00,115;-03,9500;+00,0580;-09,0140;-00,121865;-00,322296;-00,070696;+031,90;+101,17
-00,173;+00,150;-00,110;-03,9950;-00,0180;-08,8110;-00,259948;-00,415269;-00,032647;+031,90;+101,16
-00,171;+00,152;-00,111;-04,1500;+00,2600;-08,9930;-00,336577;-00,456504;-00,000832;+031,90;+101,17
-00,173;+00,152;-00,105;-03,8080;+00,6310;-08,7030;-00,368561;-00,507805;-00,000013;+031,90;+101,17
-00,171;+00,152;-00,106;-04,2690;+00,2580;-08,7680;-00,364782;-00,582713;-00,017115;+031,90;+101,17
-00,171;+00,151;-00,103;-04,7870;+00,4200;-08,7640;-00,364407;-00,580249;-00,033113;+031,90;+101,18
-00,173;+00,151;-00,105;-04,2380;+00,5280;-08,6970;-00,311321;-00,583552;-00,046158;+031,90;+101,17
-00,172;+00,152;-00,101;-04,2400;+00,4230;-08,7780;-00,293823;-00,641890;-00,070939;+031,90;+101,16
-00,172;+00,151;-00,099;-03,6020;+00,3860;-08,8820;-00,289234;-00,876048;-00,083263;+031,90;+101,17
-00,173;+00,151;-00,095;-04,0280;+00,2870;-08,7860;-00,121772;-00,897970;-00,070902;+031,90;+101,16
-00,172;+00,151;-00,095;-03,8830;+00,2200;-09,3310;-00,178671;-01,237974;-00,015859;+031,90;+101,17
-00,172;+00,150;-00,090;-03,6300;-00,6670;-09,2630;-00,248581;-01,444500;+00,029302;+031,90;+101,17
-00,172;+00,152;-00,089;-02,6680;+00,2670;-08,6730;-00,638964;-02,056731;+00,107808;+031,90;+101,19
-00,171;+00,150;-00,080;-04,4480;-00,4470;-09,5460;-00,731994;-02,611907;+00,205710;+031,90;+101,17
-00,171;+00,151;-00,079;-02,6960;+00,6360;-08,7760;-00,939352;-03,147954;+00,306259;+031,90;+101,17
-00,170;+00,153;-00,066;-04,5410;-00,3410;-10,3680;-01,096647;-04,013186;+00,447526;+031,90;+101,16
-00,167;+00,152;-00,060;-05,0830;+00,4000;-14,4470;-01,129211;-05,227042;+00,369946;+031,90;+101,17
-00,163;+00,151;-00,045;-05,5520;+01,1350;-18,0040;-01,329701;-06,201130;+00,266387;+031,90;+101,17
-00,159;+00,153;-00,035;-08,4610;+01,6720;-16,9070;-01,714594;-06,696898;+00,131493;+031,90;+101,17
-00,154;+00,151;-00,014;-04,9220;+01,9560;-25,5550;-01,301941;-05,986258;-00,143483;+031,90;+101,17
-00,151;+00,150;-00,007;-03,2190;+03,1290;-20,3270;-00,783990;-05,030981;-00,480931;+031,90;+101,16
-00,147;+00,148;+00,004;-00,7020;+00,9390;-14,9670;-00,240701;-04,645427;-00,480225;+031,90;+101,17
-00,144;+00,149;+00,007;-17,1890;+02,2710;-26,0890;-00,320434;-04,764222;+00,190519;+031,90;+101,19
-00,137;+00,146;+00,018;-16,8550;+02,8550;-27,4910;-00,341752;-01,688278;+00,427283;+031,90;+101,19
-00,135;+00,149;+00,016;+02,3310;+01,0930;-17,2080;+00,074856;-01,579463;+00,424441;+031,90;+101,17
-00,133;+00,148;+00,022;-00,2210;+01,9620;-12,6400;-00,198704;-01,414975;+00,708190;+031,90;+101,17
-00,132;+00,150;+00,022;-01,4710;+01,7190;-14,8130;-00,321934;-01,286344;+00,912899;+031,90;+101,16
-00,127;+00,150;+00,025;-02,2060;+01,5770;-16,1550;-00,339638;-00,790743;+01,057251;+031,90;+101,17
-00,125;+00,153;+00,028;-01,8300;+01,0590;-13,8900;-00,243143;-00,390375;+01,094596;+031,90;+101,17
-00,122;+00,155;+00,031;-01,6090;+00,4280;-11,2790;-00,260731;-00,139112;+01,136464;+031,90;+101,17
-00,121;+00,159;+00,026;-01,9400;+00,4080;-10,2170;-00,306572;+00,059612;+01,140712;+031,90;+101,17
-00,120;+00,156;+00,029;-02,0650;+00,3110;-10,1080;-00,319701;+00,269029;+01,095973;+031,90;+101,17
-00,118;+00,159;+00,030;-02,3730;-00,4090;-10,0430;-00,353112;+00,521270;+01,049446;+031,90;+101,19
-00,116;+00,157;+00,029;-02,8120;-02,2700;-09,9040;-00,399320;+00,790119;+00,923659;+031,90;+101,17
-00,116;+00,160;+00,029;-02,8650;-03,9240;-09,4670;-00,446870;+01,081544;+00,635684;+031,90;+101,17
-00,116;+00,159;+00,030;-02,6990;-04,6480;-09,1230;-00,408278;+01,358172;+00,224742;+031,90;+101,17
-00,119;+00,157;+00,025;-02,5960;-04,6380;-09,1560;-00,323500;+01,618852;-00,205732;+031,90;+101,17
-00,122;+00,159;+00,024;-02,4540;-03,8720;-09,0070;-00,247292;+01,831853;-00,592746;+031,90;+101,17
-00,123;+00,158;+00,021;-02,5280;-02,9510;-08,7330;-00,215418;+02,031558;-00,854483;+031,90;+101,16
-00,128;+00,154;+00,020;-02,5670;-01,8270;-08,5650;-00,213518;+02,215894;-00,992541;+031,90;+101,17
-00,132;+00,154;+00,016;-02,5400;-00,6850;-08,3050;-00,183143;+02,401034;-01,020646;+031,90;+101,17
-00,137;+00,151;+00,015;-02,6790;+00,3910;-08,4050;-00,077135;+02,588585;-00,948032;+031,90;+101,19
-00,141;+00,153;+00,008;-02,7910;+00,8350;-08,1290;+00,013871;+02,789027;-00,810231;+031,90;+101,17
-00,146;+00,150;+00,004;-02,8530;+00,6580;-07,4130;+00,050620;+02,955966;-00,619963;+031,90;+101,17
-00,148;+00,150;00,000;-03,2500;+00,0240;-06,7920;+00,071261;+03,082961;-00,444720;+031,90;+101,17
-00,152;+00,146;-00,006;-03,4290;-00,9340;-06,4320;+00,086709;+03,166776;-00,337320;+031,90;+101,17
-00,154;+00,147;-00,012;-03,6700;-01,5020;-06,2220;+00,156675;+03,250637;-00,292054;+031,90;+101,17
-00,159;+00,147;-00,018;-03,8790;-01,9070;-06,0320;+00,281368;+03,352529;-00,300200;+031,90;+101,17
-00,160;+00,147;-00,023;-04,1550;-02,0970;-05,7490;+00,473973;+03,443273;-00,356374;+031,90;+101,17
-00,164;+00,146;-00,031;-04,7820;-02,3350;-05,5540;+00,660896;+03,553490;-00,432001;+031,90;+101,16
-00,166;+00,147;-00,040;-04,7940;-02,5910;-05,4100;+00,790051;+03,658435;-00,526465;+031,90;+101,17
-00,169;+00,145;-00,049;-05,0740;-03,0360;-05,6320;+00,852730;+03,736401;-00,629595;+031,90;+101,16
-00,171;+00,145;-00,055;-05,3260;-03,3660;-05,4500;+00,907675;+03,823844;-00,772181;+031,90;+101,17
-00,174;+00,142;-00,065;-05,3540;-03,5020;-05,1990;+00,991125;+03,844470;-00,959021;+031,90;+101,16
-00,177;+00,140;-00,074;-05,7530;-03,3710;-05,1070;+01,075936;+03,823774;-01,192229;+031,90;+101,16
-00,180;+00,139;-00,083;-06,1040;-01,9650;-05,5140;+01,168114;+03,777909;-01,431341;+031,90;+101,17
-00,181;+00,134;-00,092;-06,7150;+00,7410;-07,0240;+01,229162;+03,788927;-01,514473;+031,90;+101,19
-00,183;+00,132;-00,104;-06,8140;+02,6890;-08,4450;+01,207709;+03,844972;-01,391045;+031,90;+101,16
-00,186;+00,130;-00,110;-06,5700;+04,1340;-09,2310;+01,163725;+03,913057;-01,147470;+031,90;+101,17
-00,187;+00,127;-00,120;-06,8880;+05,1360;-10,0240;+01,169055;+03,977150;-00,853753;+031,90;+101,17
-00,185;+00,125;-00,132;-07,4740;+05,0380;-11,0490;+01,197985;+04,039651;-00,572309;+031,90;+101,17
-00,184;+00,123;-00,143;-08,4910;+04,2200;-12,1150;+01,203167;+04,120265;-00,344398;+031,90;+101,17
-00,183;+00,122;-00,151;-09,1540;+03,6940;-11,8750;+01,174618;+04,176867;-00,213249;+031,90;+101,17
-00,179;+00,119;-00,163;-09,5190;+03,4410;-11,7250;+01,113841;+04,160385;-00,097293;+031,90;+101,17
-00,177;+00,122;-00,171;-10,2090;+03,7290;-11,9200;+01,105348;+04,089751;-00,035282;+031,90;+101,17
-00,172;+00,117;-00,181;-10,7410;+03,7510;-11,8040;+01,114575;+03,991010;+00,012616;+031,90;+101,16
-00,169;+00,118;-00,188;-10,9100;+04,1270;-11,0740;+01,046221;+03,889476;+00,041891;+031,90;+101,19
-00,165;+00,116;-00,198;-10,2890;+04,3830;-10,4670;+00,951263;+03,714187;+00,122691;+031,90;+101,19
-00,162;+00,119;-00,205;-10,8550;+03,7190;-11,6330;+00,885361;+03,522799;+00,211969;+031,90;+101,16
-00,156;+00,116;-00,212;-12,2710;+03,1440;-11,0410;+00,849098;+03,387347;+00,156080;+031,90;+101,17
-00,153;+00,116;-00,219;-13,0580;+02,7460;-07,7360;+00,766095;+03,066885;+00,076952;+031,90;+101,17
-00,149;+00,113;-00,225;-14,2160;+03,2680;-04,5350;+00,656473;+02,541995;+00,041091;+031,90;+101,16
-00,146;+00,114;-00,229;-15,4050;+03,6330;-01,9590;+00,501454;+01,881193;+00,106045;+031,90;+101,17
-00,142;+00,113;-00,234;-17,2000;+04,0200;-01,8790;+00,361811;+01,226580;+00,235844;+031,90;+101,18
-00,142;+00,113;-00,232;-18,3880;+03,6340;-01,9950;+00,209177;+00,669662;+00,381997;+031,90;+101,16
-00,140;+00,114;-00,236;-18,7690;+03,7510;-02,0730;+00,071074;+00,154733;+00,541186;+031,90;+101,19
-00,140;+00,114;-00,235;-18,5040;+04,0090;-01,9630;+00,015463;-00,315089;+00,632580;+031,90;+101,17
-00,139;+00,115;-00,231;-17,0700;+03,3760;-01,4830;-00,117034;-00,790711;+00,739529;+031,90;+101,17
-00,139;+00,117;-00,233;-15,3620;+03,0390;-02,3500;-00,284203;-01,266409;+00,845152;+031,90;+101,17
-00,139;+00,119;-00,231;+05,3320;+01,4790;-08,4970;-00,777806;-00,369905;+01,265891;+031,90;+101,16
-00,140;+00,124;-00,230;+07,4370;-02,5890;-19,1420;-00,332616;-01,663477;+01,585938;+031,90;+101,17
-00,142;+00,124;-00,224;+25,0260;-12,3220;-05,5150;-00,603896;-03,439102;+01,290226;+031,90;+101,17
-00,144;+00,127;-00,218;-10,0530;-16,9930;-04,9050;-00,738766;-04,365226;+00,620489;+031,90;+101,17
-00,150;+00,126;-00,209;-20,0940;-06,2210;-12,3840;+00,166329;-03,503830;-00,703608;+031,90;+101,19
-00,152;+00,126;-00,204;-08,7680;-01,9080;-21,5570;+00,393884;-02,929368;-01,134764;+031,90;+101,17
-00,157;+00,122;-00,201;-03,8830;+08,2050;-18,7890;-00,026674;-02,349667;-00,558626;+031,90;+101,18
-00,161;+00,126;-00,197;+01,1540;+11,9220;-07,9960;+00,053900;-02,308432;+00,073751;+031,90;+101,17
-00,163;+00,122;-00,192;-00,1780;+07,9670;-10,6020;+00,405168;-02,419820;+00,422390;+031,90;+101,19
-00,165;+00,123;-00,189;-04,2510;-00,0450;-12,5980;+00,610128;-02,273880;+00,571198;+031,90;+101,17
-00,166;+00,124;-00,186;-05,3750;-08,9320;-10,7050;+00,790517;-02,091881;+00,318548;+031,90;+101,17
-00,168;+00,126;-00,183;-04,1060;-10,5620;-09,6580;+01,015262;-02,085724;-00,255638;+031,90;+101,17
-00,169;+00,120;-00,177;-05,0270;-04,0840;-13,7390;+00,967516;-01,955195;-00,440405;+031,90;+101,18
-00,170;+00,122;-00,179;-06,7130;+04,0660;-16,7290;+00,874532;-01,513410;-00,254712;+031,90;+101,17
-00,172;+00,120;-00,175;-04,2510;+05,2620;-14,1130;+00,907453;-01,127989;+00,056966;+031,90;+101,18
-00,174;+00,121;-00,175;-03,1560;-00,5110;-11,2880;+00,830132;-00,949113;+00,191865;+031,90;+101,17
-00,173;+00,119;-00,174;-03,5970;-05,8510;-10,2000;+00,661181;-00,855139;+00,084600;+031,90;+101,19
-00,174;+00,119;-00,174;-03,1830;-05,5010;-09,1700;+00,470093;-00,815534;-00,064689;+031,90;+101,17
-00,176;+00,118;-00,169;-02,6240;-01,4790;-09,9250;+00,235638;-00,765074;-00,038376;+031,90;+101,17
-00,175;+00,120;-00,171;-02,6100;+00,0540;-10,1230;+00,112785;-00,651122;+00,086225;+031,90;+101,17
-00,175;+00,116;-00,167;-03,7380;-04,0130;-11,6540;-00,047301;-00,630597;+00,067595;+031,90;+101,19
-00,175;+00,120;-00,169;-02,5920;-04,9770;-08,5320;-00,154888;-00,581338;+00,023243;+031,90;+101,16
-00,177;+00,115;-00,169;-02,0000;-01,7990;-09,0070;-00,273395;-00,647628;+00,063512;+031,90;+101,17
-00,176;+00,121;-00,166;-03,2940;-00,3920;-10,4770;-00,315746;-00,614112;+00,127912;+031,90;+101,17
-00,177;+00,118;-00,162;-02,7220;-01,2860;-09,2700;-00,308706;-00,570739;+00,137164;+031,90;+101,17
-00,177;+00,120;-00,162;-02,5020;-02,2120;-09,4120;-00,365330;-00,594542;+00,129314;+031,90;+101,19
